title,link
it’s 2 am and i feel alone,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/it-s-2-am-and-i-feel-alone/td-p/21366
i just dont know what to do.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-just-dont-know-what-to-do/td-p/28805
Wanting to die,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/wanting-to-die/td-p/29427
Depressed,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/depressed/td-p/23244
Feeling blah,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-blah/td-p/1217
I hate myself,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-hate-myself/td-p/21384
my best friend triggers my self harm.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/my-best-friend-triggers-my-self-harm/td-p/29300
Lost in this trap,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/lost-in-this-trap/td-p/31466
I'm really tired.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-really-tired/td-p/30975
my suicidal thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/my-suicidal-thoughts/td-p/514957
Feeling worthless and losing control,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-worthless-and-losing-control/td-p/532791
Wanting to not feel alone,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/wanting-to-not-feel-alone/td-p/29012
Ask help from me if you have suicidal or self harm thoughts and i will try reply soon as possible with the best advice:),https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/ask-help-from-me-if-you-have-suicidal-or-self-harm-thoughts-and/td-p/40167
Avoiding SH,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/avoiding-sh/td-p/3313
Suicidal thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/suicidal-thoughts/td-p/34041
Out of Ideas,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/out-of-ideas/td-p/24736
Scary decision,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/scary-decision/td-p/32373
suicidal sick of living in pain,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/suicidal-sick-of-living-in-pain/td-p/13835
I don’t know if what I am feeling is normal or if I am overreacting,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-don-t-know-if-what-i-am-feeling-is-normal-or-if-i-am/td-p/508248
Workplace bullying,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/workplace-bullying/td-p/1667
Depression Sucks,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/depression-sucks/td-p/28627
Life is for winners,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/life-is-for-winners/td-p/23982
what to do if person who saved your life no longer talks to you?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/what-to-do-if-person-who-saved-your-life-no-longer-talks-to-you/td-p/14350
Relapsing after 5 years..,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/relapsing-after-5-years/td-p/1058
Last Resort Harm,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/last-resort-harm/td-p/24947
Tonight my toddler unknowingly saved my life!,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/tonight-my-toddler-unknowingly-saved-my-life/td-p/3734
How do I help her?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/how-do-i-help-her/td-p/3439
Am I just faking?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/am-i-just-faking/td-p/34839
SH and other tings ✨,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/sh-and-other-tings/td-p/11410
"I WOULD DIE, IF THING's were different, I am In HELL",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-would-die-if-thing-s-were-different-i-am-in-hell/td-p/23498
New to antidepressants and sad,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/new-to-antidepressants-and-sad/td-p/32808
How can I find Bulk Billing psychologists/counsellors? My mental health is progressively getting worse,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/how-can-i-find-bulk-billing-psychologists-counsellors-my-mental/td-p/25475
On my own I guess,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/on-my-own-i-guess/td-p/3262
I just want it all to go away,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-just-want-it-all-to-go-away/td-p/31529
healthy coping strategies?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/healthy-coping-strategies/td-p/32098
coping with study topics triggering suicidal thoughts?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/coping-with-study-topics-triggering-suicidal-thoughts/td-p/29161
How to ask your GP for help for referral for psychologist.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/how-to-ask-your-gp-for-help-for-referral-for-psychologist/td-p/17796
I’m unsure how I go about getting out of living in Bed,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-unsure-how-i-go-about-getting-out-of-living-in-bed/td-p/28169
"Thoughts of ending it all, I won't but the thoughts are getting more regular",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/thoughts-of-ending-it-all-i-won-t-but-the-thoughts-are-getting/td-p/16913
"Emotionally, spiritually and physically tired",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/emotionally-spiritually-and-physically-tired/td-p/518753
*Trigger Warning* I really don’t want to keep going so why am I still here?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/trigger-warning-i-really-don-t-want-to-keep-going-so-why-am-i/td-p/4635
Am I really suicidal,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/am-i-really-suicidal/td-p/18410
Will never be good enough,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/will-never-be-good-enough/td-p/15088
Numb,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/numb/td-p/17911
How do you know if you’re at risk of suicide?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/how-do-you-know-if-you-re-at-risk-of-suicide/td-p/4790
Help for a friend,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/help-for-a-friend/td-p/17340
Beyond Crap Parent's Part 1,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/beyond-crap-parent-s-part-1/td-p/8383
"Hi! I'm new here, this is my first post!",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hi-i-m-new-here-this-is-my-first-post/td-p/28754
I can’t sleep,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-can-t-sleep/td-p/16211
Crazy mood swings,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/crazy-mood-swings/td-p/19302
"What helps me/us/you survive, discussion welcome: Please DO REPLY.",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/what-helps-me-us-you-survive-discussion-welcome-please-do-reply/td-p/1035
I'm not scared of dying and I don't want to feel pain,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-not-scared-of-dying-and-i-don-t-want-to-feel-pain/td-p/31704
Have to move out of home,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/have-to-move-out-of-home/td-p/7769
Pure lonliness.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/pure-lonliness/td-p/1158
Being Resilient,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/being-resilient/td-p/14173
Is self-harm a selfish act? (T.W),https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/is-self-harm-a-selfish-act-t-w/td-p/20080
Been on here before...guess its a merry go round,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/been-on-here-before-guess-its-a-merry-go-round/td-p/390488
Triggers leading to ANGER leading to suicidal thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/triggers-leading-to-anger-leading-to-suicidal-thoughts/td-p/538119
What can I do now?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/what-can-i-do-now/td-p/18632
Thoughts but no action,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/thoughts-but-no-action/td-p/15876
Another fellow person who is thinking very much about welcoming death,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/another-fellow-person-who-is-thinking-very-much-about-welcoming/td-p/30386
So tired,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/so-tired/td-p/8528
I really don't know what to do anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-really-don-t-know-what-to-do-anymore/td-p/22544
my life of OCD and Depression,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/my-life-of-ocd-and-depression/td-p/22272
No future,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/no-future/td-p/17396
Blending in with kids that aren’t my kids,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/blending-in-with-kids-that-aren-t-my-kids/td-p/4988
feel like i can’t keep doing this.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feel-like-i-can-t-keep-doing-this/td-p/30527
struggling,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/struggling/td-p/7494
I just feel so sad,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-just-feel-so-sad/td-p/18362
Chronic ideation,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/chronic-ideation/td-p/506965
Want To Leave This Place,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/want-to-leave-this-place/td-p/22939
BPD,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/bpd/td-p/5908
I hate myself and really can’t see a point,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-hate-myself-and-really-can-t-see-a-point/td-p/12802
Feeling alone and made a big mistake moving here,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-alone-and-made-a-big-mistake-moving-here/td-p/625
I feel so alone,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-feel-so-alone/td-p/689
"Venting, i guess?",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/venting-i-guess/td-p/24282
Life is really really hard 😃🗿,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/life-is-really-really-hard/td-p/1548
"I'm New here, could someone please help me?",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-new-here-could-someone-please-help-me/td-p/142
I dont want to be here,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-dont-want-to-be-here/td-p/7301
I feel selfish for having self harm thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-feel-selfish-for-having-self-harm-thoughts/td-p/34718
Gambling partner,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/gambling-partner/td-p/7571
Having a hard time,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/having-a-hard-time/td-p/15217
Can't get past it..roller-coaster,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/can-t-get-past-it-roller-coaster/td-p/8493
They're sending me away,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/they-re-sending-me-away/td-p/38687
"Self harm and suicidal thoughts, feel like burden to relationship to speak up",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/self-harm-and-suicidal-thoughts-feel-like-burden-to-relationship/td-p/46304
I think about it alot,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-think-about-it-alot/td-p/23495
Tried to call. Feeling very bad. Who can I talk to?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/tried-to-call-feeling-very-bad-who-can-i-talk-to/td-p/16579
Calling the hotline,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/calling-the-hotline/td-p/22961
It is so hard to go on,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/it-is-so-hard-to-go-on/td-p/49722
i struggle everyday,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-struggle-everyday/td-p/11852
I’m lost,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-lost/td-p/22494
"14 years of chronic pain, anxiety and depression: should I still have hope?",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/14-years-of-chronic-pain-anxiety-and-depression-should-i-still/td-p/9917
Will the thoughts ever just go away? (TW),https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/will-the-thoughts-ever-just-go-away-tw/td-p/15505
Confused at my thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/confused-at-my-thoughts/td-p/5525
Why am I like this?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/why-am-i-like-this/td-p/11507
How to come out?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/how-to-come-out/td-p/42338
Self-harm thoughts and urges,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/self-harm-thoughts-and-urges/td-p/958
What will my therapist do if I tell the truth?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/what-will-my-therapist-do-if-i-tell-the-truth/td-p/538
Possessed/Compulsive Disorder?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/possessed-compulsive-disorder/td-p/30508
Trigger warning- Confusing feelings,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/trigger-warning-confusing-feelings/td-p/516475
"Hello,",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hello/td-p/10796
Loneliness,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/loneliness/td-p/11739
officially estranged from my narcissistic aunt and grandmother,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/officially-estranged-from-my-narcissistic-aunt-and-grandmother/td-p/44050
don't know what to do,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/don-t-know-what-to-do/td-p/20178
Heartbreak and my BPD,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/heartbreak-and-my-bpd/td-p/48288
I'm so tired,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-so-tired/td-p/26227
Feeling hopeless,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-hopeless/td-p/526418
Suicidal thought,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/suicidal-thought/td-p/25382
I Want to Keep Fighting - Trigger Warnings,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-want-to-keep-fighting-trigger-warnings/td-p/3283
Life is hard,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/life-is-hard/td-p/34151
Exhausted... finding strength to move forward,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/exhausted-finding-strength-to-move-forward/td-p/18733
Anxiety that has affected my work performance,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/anxiety-that-has-affected-my-work-performance/td-p/15924
"Been dealing with Depression and self-harm, but am really struggling.",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/been-dealing-with-depression-and-self-harm-but-am-really/td-p/2982
Why it becomes a real option,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/why-it-becomes-a-real-option/td-p/22980
Serious Question,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/serious-question/td-p/24007
The inVISIBLE illness,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/the-invisible-illness/td-p/5263
Everything feels insurmountable,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/everything-feels-insurmountable/td-p/622
I feel worthless no matter what I do,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-feel-worthless-no-matter-what-i-do/td-p/34008
"All consuming....  so tired, so drained, so empty.....",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/all-consuming-so-tired-so-drained-so-empty/td-p/2454
